hw1;hw2;tw;bf1;tf1;bf2;tf2;psi;L;y_Mcr_u_eq
600;600;5.14;450;32.68;150;5.14;-0.5;24000;10.00722546
700;700;28;525;28;175;28;-0.5;9800;3.55556594
533;800;32;800;32;200;32;-0.25;17600;4.499249423
800;267;5.43;600;30.32;200;7.16;-0.75;16000;6.062722871
200;600;5.14;150;10.89;600;10.42;0.25;3600;0.247735112
600;150;24;150;24;450;26.05;-0.5;24000;2.204421433
700;280;2.33;175;12.71;700;7;-1;9800;0.502561433
300;75;1;225;14.68;75;5.45;0.25;9000;5.392901268
800;200;2.97;600;14.84;200;15.26;0.25;22400;3.807993155
600;600;3.38;600;23.68;150;3.38;0.75;18000;6.253651028
333;500;20;375;28.62;125;20;0.5;19000;2.620815188
900;900;36;900;36;225;36;0;9000;5.260231397
800;320;9.29;600;14.84;200;9.29;-0.75;19200;3.293180612
350;700;2.93;175;10.13;525;24.59;0.25;19600;1.779165553
500;200;4.29;125;9.08;500;27.11;-0.5;4000;0.727601743
280;700;3.94;175;6.26;525;18.79;-0.5;9800;1.301416941
700;280;2.6;175;12.71;700;43.11;-0.5;8400;1.241628102
350;700;28;525;30.39;175;28;-1;25200;2.624850422
225;900;36;225;36;900;36;-0.25;5400;1.025280458
600;171;24;450;27.71;150;24;-0.5;4800;4.826604455
400;400;1.48;100;5.05;400;15.79;0.75;11200;1.005282788
1000;667;4.8;250;9.87;1000;61.58;0.25;12000;1.018366689
300;600;2;450;16.11;150;11.45;0;15600;4.533046292
600;150;5.14;450;22.74;150;5.14;0.75;20400;4.365550485
400;160;1.67;100;3.95;400;21.68;-0.75;7200;1.982612038
900;360;5.06;225;16.34;675;44.05;0.25;36000;2.397228658
280;700;3.36;175;5.62;700;48.26;0.5;25200;4.09158108
900;900;4.32;675;31.62;225;8.88;0;5400;7.343668162
500;500;2.81;500;16.05;125;5.86;-1;3000;0.302091071
1000;250;8.57;250;14.47;750;57.24;-0.75;8000;1.207003649
286;1000;8.57;250;17.24;750;13.03;-0.25;14000;0.774590545
133;400;4.65;100;7.26;300;14.05;-0.75;11200;3.284746641
400;400;16;300;20.68;100;16;-0.25;4800;5.225293577
800;200;32;200;32;800;58.11;-1;6400;1.212008061
600;200;24;150;24;450;24;0.75;7200;0.718821861
75;300;12;75;12;300;16.26;0;9600;2.572480565
300;100;12;300;14.05;75;12;0.25;5400;4.09064707
114;400;1.67;400;29.05;100;1.67;0.5;8000;6.677477264
300;86;1.69;300;9.63;75;2.41;-0.75;10200;10.44719111
900;360;16.2;225;16.2;675;49.03;0.25;14400;1.529948629
250;500;1.67;125;10;500;5;0;18000;0.616690659
125;500;9;125;9;375;17.57;-0.25;8000;2.138838687
400;400;1.67;100;4.68;400;11.37;0;4000;0.25046157
500;500;2.4;500;14.21;125;7.7;-0.75;2000;0.404259925
400;600;24;450;31.03;150;24;0;13200;3.790291572
467;700;3.36;175;8.84;525;18.79;-0.25;2800;0.268200309
467;700;3.36;525;38.13;175;13.36;-1;22400;3.274435464
160;400;1.92;100;6.16;400;14.32;1;3200;0.263704477
600;900;6.11;225;14.68;675;39.08;-0.25;7200;0.672466438
600;900;3;225;8.05;675;16.7;-0.75;18000;0.881745441
160;400;1.67;100;3.95;300;24;0.5;7200;2.303476005
400;267;1.48;300;17.37;100;5.05;0;2400;8.059910213
900;300;5.06;225;5.06;675;49.03;0.75;7200;0.747433445
800;320;3.84;200;6.42;800;19.79;0.5;24000;1.034331571
400;800;9.29;800;40.42;200;13.05;-0.5;19200;5.895370246
133;400;1.33;300;9.63;100;6.16;0;10400;4.245724064
400;800;4.5;200;11.58;600;17.05;0.25;14400;0.667255949
700;700;3.36;175;3.36;525;22.66;0.75;22400;1.375958561
900;900;10.45;225;10.45;900;18.95;-0.25;16200;0.447817559
500;125;4.29;125;4.29;500;16.05;0.5;16000;1.70344367
800;320;3.84;200;14.53;600;43.58;-0.5;14400;1.945952181
1000;667;3.33;250;19.08;750;29.61;0;8000;0.390097809
225;900;36;225;36;675;41.57;-1;25200;3.264801691
100;300;3.48;225;13.03;75;3.48;-1;11400;4.044046713
1000;250;4.8;750;35.13;250;12.63;-0.75;26000;7.326874137
900;300;6.11;225;16.34;675;24.16;-0.25;3600;0.388309882
125;500;1.86;125;3.09;375;3.75;-0.75;12000;1.207713651
700;200;4.75;525;7.18;175;13.36;0;22400;3.719800887
1000;286;5.62;250;14.47;1000;10;-1;14000;0.465959332
200;500;2.81;125;2.81;375;5.13;0.5;20000;0.835975639
800;533;3.35;600;45.79;200;10.11;0.5;9600;6.163478199
700;280;28;525;36.2;175;28;0.5;19600;2.673705128
600;150;2.88;450;4.5;150;11.45;-0.5;9600;4.496673734
600;150;4.08;600;41.37;150;5.92;0.75;8400;5.471946416
320;800;6.86;200;16;600;21.47;0;3200;0.318085467
300;75;1.69;75;3.79;300;16.26;0;12000;3.376422654
200;500;5.81;125;5.81;500;16.05;0.25;14000;1.952261707
360;900;7.71;675;29.13;225;7.71;-0.5;27000;6.018461005
267;400;1.92;300;3;100;2.11;-0.75;6400;1.140768396
500;250;20;500;25.26;125;20;0;13000;4.831790347
900;900;3;225;11.37;675;34.11;-1;7200;0.603921034
150;600;24;150;24;450;34.34;1;12000;1.11149453
900;257;7.71;225;9.71;675;51.51;-0.5;12600;2.00471713
700;233;28;175;28;525;28.46;0.5;19600;1.225663414
800;533;2.97;800;8;200;7.16;0.25;28800;5.418546452
100;400;7.2;100;7.2;400;20.21;0.25;4000;1.345438794
900;450;6.11;225;10.54;675;21.67;-0.5;25200;1.343844614
900;900;5.06;225;15.51;675;51.51;0.75;5400;0.287491202
700;700;4.75;175;6.91;700;22.47;0.5;19600;0.931241992
300;75;1;75;2.13;225;3.08;0.25;600;0.198832101
533;800;4.5;600;21.47;200;9.37;0.25;19200;5.404651081
700;200;2.33;175;10.13;525;14.92;0.75;1400;0.143110203
400;114;2.72;100;2.84;400;9.89;-0.25;8800;1.005361864
120;300;1;75;4.34;225;2.25;0.5;1800;0.251619794
700;233;2.93;525;42;175;5.62;0.5;22400;5.92455373
1000;1000;4.19;1000;72.63;250;4.19;0.5;14000;7.979062169
300;900;4.32;900;38.84;225;4.32;-1;7200;0.666633621
467;700;3.94;525;42;175;5.62;-0.25;26600;8.967149114
167;500;4.29;125;4.29;375;24.47;1;12000;1.858812825
200;300;1.44;225;11.37;75;2.68;-1;7800;2.487989207
333;1000;40;1000;40;250;40;0;22000;3.100875156
800;400;3.84;800;28.63;200;3.84;0.25;32000;8.428869909
200;400;1.33;400;9.89;100;1.74;-0.5;11200;3.885810658
1000;333;4.8;1000;28.42;250;9.87;1;32000;3.848716826
900;450;7.71;225;7.71;675;39.08;-0.75;30600;3.365537901
900;900;5.06;225;8.88;675;39.08;0.75;36000;1.912956334
600;171;3.38;450;26.05;150;12;0.5;20400;3.967079332
300;100;1.44;75;4.89;225;4.74;0.25;7800;0.70055085
75;300;1;75;4.89;300;4.11;-1;10800;2.722908235
667;1000;6.79;250;8.03;750;13.03;-0.25;32000;0.855458877
600;400;6.97;150;7.58;450;21.08;0.5;4800;0.361064032
143;500;1.67;375;28.62;125;5.86;-0.25;9000;6.904469212
200;700;2.93;700;53.42;175;9.49;1;14000;4.715864085
1000;333;40;250;40;750;60;-0.75;8000;1.244627292
250;1000;5.62;1000;57.89;250;14.47;1;26000;4.09992326
400;200;3.43;300;12.95;100;5.05;0.25;12000;5.662038312
500;1000;5.62;1000;24.74;250;15.39;-1;22000;1.130054336
500;500;3.4;125;7.24;375;14.8;-0.5;12000;1.154624807
200;700;2.33;525;26.53;175;12.71;-0.5;23800;5.180557469
900;360;6.11;900;45.47;225;13.86;0.75;21600;4.886279529
300;300;5.4;75;5.4;225;10.54;-0.25;1800;0.392698575
400;114;7.2;300;8.53;100;7.2;-0.75;5600;3.146203121
300;86;2.57;75;3.51;225;8.88;-0.75;2400;0.711536712
500;143;2.81;375;30;125;2.81;0.5;9000;6.52916332
500;167;3.4;375;18.95;125;7.24;1;20000;3.136707682
1000;250;18;750;29.61;250;18;0.25;34000;4.112847572
400;400;4.65;100;4.65;300;19.58;0.75;15200;1.9774121
900;600;3.77;225;3.77;675;29.13;-0.25;3600;0.200450833
500;167;5.81;125;8.62;375;6.51;-0.25;7000;0.675687142
1000;400;3.71;1000;13.68;250;17.24;-0.5;28000;4.495038533
500;200;1.86;125;8.62;375;14.8;-1;8000;1.159641698
350;700;12.6;175;12.6;700;53.42;-0.75;11200;3.927542223
333;1000;3.33;250;5.26;750;32.37;0.25;8000;0.625958081
200;800;6.86;600;8.21;200;6.86;-1;27200;1.816807111
400;400;16;300;17.37;100;16;0.75;7200;2.576427796
333;1000;3.71;250;4.34;750;29.61;1;30000;1.570367906
800;267;32;200;32;800;32;-0.75;1600;0.315386098
200;700;2.33;175;13.36;525;30.39;1;18200;1.310289726
225;900;3.77;225;3.77;675;26.64;0.75;12600;0.901638565
300;600;2.51;450;19.42;150;8.68;0.5;24000;4.02166396
100;400;3.43;100;3.43;300;6.32;0;12800;1.699322792
360;900;4.32;675;29.13;225;15.51;-0.75;25200;2.906984043
700;700;2.6;525;7.18;175;8.84;0;22400;4.596984873
900;257;7.71;225;13.03;900;25.58;-0.25;27000;1.344086467
1000;250;40;250;40;750;40;0.25;8000;0.736373537
667;1000;5.62;250;16.32;1000;13.68;0.25;2000;0.121995569
400;800;9.29;200;9.29;600;48;0.25;25600;3.440645271
500;250;2.4;500;38.16;125;6.78;0.75;10000;5.869628257
900;360;16.2;225;16.2;675;41.57;-1;25200;2.696735488
400;160;1.33;400;27.58;100;6.89;-0.25;12000;10.93466621
600;171;24;150;24;600;24;0;1200;0.231973866
333;1000;5.62;1000;50.53;250;16.32;-0.25;26000;6.554396523
267;800;6.86;600;45.79;200;6.86;-1;12800;2.737305553
300;300;1;75;4.62;300;9.63;0.75;10800;0.912830603
500;1000;4.8;750;37.89;250;19.08;0.25;40000;4.207572152
300;86;2.04;75;5.72;225;13.03;-0.25;8400;2.054145806
600;171;2.88;450;19.42;150;2.88;0.25;7200;7.443508311
900;300;7.71;225;11.37;900;32.21;0.5;10800;0.577109869
175;700;3.36;700;27.63;175;6.26;-0.5;2800;0.756670387
133;400;2.72;300;6.32;100;6.89;-1;5600;0.978932767
300;300;2.57;75;2.68;300;6.32;-0.75;1200;0.196238889
600;171;3.38;450;6.16;150;4.82;0.5;16800;3.820945945
267;400;1.33;300;5.21;100;3.21;0.25;12000;4.97294568
100;400;1.48;400;9.89;100;2.47;-0.5;4800;1.387472476
400;100;2.72;100;3.21;400;4;0.25;800;0.139231232
257;900;6.11;900;55.42;225;17.17;-1;18000;2.560073243
114;400;1.92;300;15.16;100;2.47;0.25;14400;5.856334604
400;800;2.67;600;14.84;200;7.89;0.25;16000;4.902061461
500;143;5.81;125;9.54;500;5.81;0;16000;0.642495134
133;400;1.33;300;15.16;100;5.42;0.75;16000;3.65946893
400;267;1.67;300;24;100;8;-0.25;9600;8.47976232
467;700;12.6;175;12.6;525;30.39;-0.5;9800;1.426410408
320;800;5.43;800;52.21;200;9.37;1;25600;4.645764384
225;900;36;225;36;675;36;0;14400;1.533684852
75;300;5.4;225;11.37;75;5.4;-1;6000;2.058905797
800;400;3.35;200;10.84;800;25.68;0.25;27200;1.381071596
150;600;10.8;150;10.8;600;30.32;0.75;15600;1.959746512
250;500;5.81;125;5.81;375;5.81;0;12000;0.710807034
333;500;2.4;375;20.33;125;4.93;-0.25;13000;8.071209177
250;500;3.4;375;9.28;125;4.93;1;16000;3.205851798
1000;500;3.33;750;37.89;250;14.47;-0.25;22000;9.084892921
500;500;1.86;500;8.68;125;8.16;-0.25;12000;5.371689215
200;300;1.69;75;1.86;225;3.08;0.75;9000;0.39819858
240;600;2;150;12;600;23.68;-1;6000;1.288304665
900;900;5.06;225;6.39;900;35.53;-0.75;30600;2.394831757
467;700;2.6;700;50.84;175;5.62;0.25;28000;7.921012523
143;500;20;125;20;375;21.71;0.25;9000;1.393656448
100;400;1.33;100;1.37;400;4;1;6400;0.236569553
360;900;16.2;675;36.59;225;16.2;-0.25;30600;5.328529372
400;400;7.2;300;24;100;7.2;0.5;4000;5.421647446
1000;286;8.57;750;48.95;250;8.57;-0.5;24000;13.12589587
800;533;2.97;600;39.16;200;2.97;0.75;12800;5.88691134
200;700;3.94;175;7.55;525;16.86;0.25;28000;2.124621523
1000;667;4.8;1000;28.42;250;20;0.25;34000;5.258052028
300;75;1;75;2.96;225;5.57;0.5;6000;0.651653436
467;700;2.33;175;7.55;700;37.95;-0.5;19600;3.450165758
400;200;4.65;100;4.65;400;23.16;1;12800;2.168884675
200;500;20;375;20;125;20;-0.5;8000;3.424845015
1000;1000;11.61;250;11.61;1000;17.37;0.25;16000;0.269998907
600;150;10.8;150;10.8;450;26.05;1;6000;0.678883288
229;800;3.84;200;5.68;800;19.79;0;30400;3.137901384
400;114;1.33;100;1.74;400;9.89;0.75;7200;0.628401523
500;500;2.4;125;6.32;375;16.18;0.5;9000;0.632470456
400;800;4.5;800;58.11;200;10.84;0.5;8000;6.327090979
267;800;5.43;800;52.21;200;7.89;1;14400;4.846070938
86;300;12;75;12;300;12;-0.75;1800;1.215930734
400;800;6.86;200;13.79;600;6.86;1;14400;0.298111059
900;360;6.11;225;16.34;675;29.13;-0.5;25200;1.623778515
500;143;20;500;20;125;20;0;5000;5.538257091
800;533;14.4;200;14.4;800;55.16;0.5;24000;2.451676085
900;900;3.77;225;17.17;900;38.84;1;7200;0.177667519
133;400;16;100;16;300;16;-0.5;15200;2.408528099
900;900;10.45;225;13.03;900;58.74;0.5;14400;1.188094365
700;175;8.13;525;18.79;175;8.13;0;21000;6.709809049
700;280;8.13;700;12.16;175;8.13;0.5;19600;4.370510442
300;120;1.26;75;5.45;300;18.47;-0.75;5400;1.985632603
700;200;6;175;10.13;525;9.12;0.75;26600;0.704123261
900;900;3;675;6.75;225;18;0.5;9000;2.251999442
100;300;1;75;3.79;225;17.17;0.25;10200;3.574439879
800;200;2.97;200;4.95;600;36.95;0;22400;2.867425764
200;800;9.29;200;12.32;800;16.84;-1;25600;3.899321263
171;600;2.23;600;6;150;5.37;-1;9600;0.510874151
86;300;1.44;225;8.88;75;2.13;0.75;4800;4.225778114
200;700;12.6;525;16.86;175;12.6;1;21000;2.219462703
100;400;2.25;400;15.79;100;2.25;0.25;15200;6.083978404
500;143;1.67;125;4.01;375;10.66;-1;4000;0.596228162
250;500;3.4;125;7.7;500;36.32;0.5;20000;3.512547226
100;400;3.43;100;3.43;300;17.37;0.25;6400;2.264904408
600;600;2.88;600;36.95;150;10.34;-0.5;13200;5.683838441
1000;286;11.61;250;11.61;1000;13.68;-1;14000;0.526176945
333;500;20;500;20;125;20;0.75;14000;2.48309874
200;600;3.38;450;7.82;150;5.37;-0.5;12000;2.60252908
900;450;6.11;225;17.17;900;15.63;-0.75;12600;0.482919066
667;1000;3.71;250;19.08;1000;32.11;0;12000;0.466291143
500;1000;4.19;250;5.26;750;29.61;0;12000;0.838655908
300;150;12;75;12;300;12;1;1200;0.172647375
400;200;4.65;300;4.65;100;4.68;0.75;9600;2.946900125
1000;333;11.61;250;12.63;1000;54.21;0.25;34000;2.863936026
267;800;32;200;32;800;32;-0.5;14400;1.986117231
400;200;1.92;300;5.21;100;3.95;0;13600;6.116763471
120;300;1;300;11.84;75;6;0.75;4800;4.069037831
500;250;5.81;375;5.81;125;5.81;-0.75;20000;3.425764953
133;400;2.25;400;18.74;100;6.16;0.75;14400;4.212999878
350;700;3.36;175;3.36;700;22.47;-0.5;23800;3.776209985
800;800;14.4;200;14.4;800;28.63;-1;27200;1.830376407
500;125;1.86;375;10.66;125;2.17;-0.75;19000;8.634371074
200;700;3.94;525;12.99;175;3.94;-1;23800;2.351425587
533;800;14.4;200;14.4;600;48;1;11200;1.005626714
300;150;1.26;225;15.51;75;1.26;0.5;10800;6.461075654
900;300;4.32;225;14.68;900;45.47;0.75;28800;1.914941135
700;233;8.13;175;12.71;525;20.72;-0.5;21000;1.638288052
400;400;16;100;16;300;16;-1;2400;0.841590235
114;400;4.65;400;12.84;100;6.53;0.25;12800;4.021035214
900;360;3.77;225;5.57;900;38.84;-0.75;36000;3.708247813
86;300;1.26;75;5.17;300;8.53;-1;6600;3.128529339
400;400;1.67;300;11.84;100;7.26;0.25;9600;5.134462693
700;200;8.13;525;12.99;175;10.13;0.5;21000;3.396048777
320;800;9.29;200;13.79;800;19.79;-0.25;6400;0.503032598
1000;667;4.19;250;19.08;1000;35.79;-0.5;32000;1.494540857
700;175;2.6;700;17.32;175;13.36;-0.25;16800;9.126812198
800;800;2.67;200;16;600;41.37;-0.25;32000;2.61077263
900;900;16.2;900;22.26;225;16.2;-0.25;19800;6.341767577
333;1000;8.57;250;15.39;1000;21.05;0.75;36000;0.936521798
667;1000;11.61;250;18.16;750;26.84;-0.25;34000;1.571213519
160;400;16;300;16;100;16;0.75;3200;2.529320717
120;300;1.44;75;4.89;300;8.53;-1;7200;2.303630118
200;400;1.92;400;20.21;100;5.05;0;7200;7.502687568
350;700;12.6;525;12.6;175;12.6;-0.5;23800;4.041033192
250;500;5.81;125;5.81;375;9.28;0.5;19000;1.120653311
900;300;6.11;900;62.05;225;17.17;0.25;19800;7.193667884
125;500;1.67;500;21.58;125;2.63;0;19000;7.172631541
86;300;3.48;225;10.54;75;3.48;0.75;2400;3.627463794
400;800;4.5;800;49.26;200;10.84;0.5;8000;6.059653271
300;150;5.4;300;7.42;75;5.4;0.5;9000;4.012769037
400;114;1.48;300;11.84;100;6.16;0;14400;6.110048515
300;200;1.44;75;3.51;300;3;-1;9600;0.613540999
400;600;24;150;24;450;24;0.5;10800;0.934034038
400;114;16;400;16;100;16;0.5;16000;2.479038397
400;114;7.2;100;7.2;300;14.05;0;8800;1.427587808
400;800;32;200;32;600;32;0;4800;0.606724573
500;167;9;375;13.42;125;9;1;12000;2.528816703
667;1000;5.62;1000;68.95;250;16.32;0.75;18000;5.585634236
160;400;2.25;100;6.53;300;11.84;-1;15200;3.330102103
200;500;3.4;500;36.32;125;4.47;0.5;16000;6.338640442
167;500;1.67;125;2.63;375;9.28;-0.75;17000;2.986698803
200;400;3.43;100;5.42;400;17.26;0.5;9600;1.690099966
114;400;2.72;100;2.72;400;12.84;-0.25;5600;2.020620984
900;450;36;675;36;225;36;0.75;10800;2.548446645
333;500;20;375;25.86;125;20;-0.75;9000;2.778506163
300;600;3.38;600;28.11;150;3.38;0.5;22800;6.518870655
300;75;3.48;225;10.54;75;3.48;-0.25;2400;10.55277077
600;300;10.8;150;10.8;450;14.45;0.75;14400;0.75846517
467;700;2.93;175;5.62;525;16.86;0.25;5600;0.271584835
600;600;2;150;5.92;450;19.42;-0.5;12000;1.079844825
160;400;1.33;100;1.33;400;11.37;0.25;16000;3.211858746
240;600;2;150;10.34;600;45.79;1;21600;2.532109636
600;600;3.38;600;17.05;150;5.37;0.5;10800;6.472116573
160;400;1.67;100;6.53;400;4;-1;12800;1.101490092
667;1000;40;1000;72.63;250;40;0.5;14000;4.307118768
700;467;2.33;175;3.04;525;9.12;1;5600;0.111782216
300;900;7.71;225;13.03;675;14.21;1;21600;0.534778558
900;900;6.11;675;36.59;225;7.22;0.25;7200;6.953673892
225;900;6.11;225;6.11;675;49.03;0.5;28800;3.564683429
900;900;16.2;675;36.59;225;16.2;-0.5;14400;3.886583609
200;500;9;125;9;375;20.33;0.5;9000;1.329981535
900;900;5.06;675;39.08;225;9.71;-0.25;7200;5.051324908
175;700;2.6;175;6.26;525;34.26;1;9800;1.18746876
1000;1000;3.33;750;48.95;250;16.32;0.75;16000;4.83140985
400;200;1.33;300;8.53;100;7.63;-0.25;12000;6.149556415
233;700;12.6;175;12.71;700;37.95;0;26600;4.027766988
280;700;3.94;525;24.59;175;3.94;1;8400;4.300290575
350;700;6;175;6;700;50.84;1;28000;3.076916521
400;600;10.8;450;10.8;150;10.8;-0.75;10800;1.794711177
320;800;14.4;200;14.4;600;14.4;-0.75;17600;1.448413226
500;200;20;500;38.16;125;20;0.75;7000;3.667093498
167;500;20;375;25.86;125;20;0;19000;3.015768342
75;300;1.69;225;7.22;75;5.17;0.5;4800;3.07171978
800;267;6.86;200;6.86;600;25.89;0.5;16000;1.191132717
300;600;5.14;450;17.76;150;5.14;-0.25;14400;6.796818087
400;800;9.29;600;12.63;200;9.29;-0.75;28800;3.030502726
120;300;2.57;225;14.68;75;2.96;-0.75;8400;5.065949133
500;167;4.29;125;4.29;500;6.84;0.5;8000;0.316775088
229;800;9.29;200;9.37;800;28.63;-0.25;6400;1.164916329
1000;333;5.62;1000;24.74;250;13.55;-0.5;12000;4.225262468
233;700;8.13;700;32.79;175;8.13;1;19600;4.122082871
800;267;3.35;800;25.68;200;13.79;-0.25;19200;10.02487777
1000;286;5.62;250;8.95;1000;24.74;-0.25;26000;1.124105973
100;300;1.26;75;2.68;300;7.42;0.75;2400;0.240510055
160;400;3.43;400;15.79;100;3.43;1;9600;4.461366586
200;500;2.09;500;23.42;125;7.7;-0.25;13000;6.921332059
600;300;4.08;150;10.89;450;4.5;0.75;10800;0.353525363
200;600;2.88;150;4.82;450;14.45;0;18000;2.193748479
900;450;36;675;46.54;225;36;-0.25;36000;4.317829081
400;114;3.43;300;8.53;100;3.95;0.75;13600;3.582716705
900;360;3;225;5.57;675;49.03;-0.75;25200;3.741643444
900;300;3.77;225;15.51;900;55.42;-0.25;14400;1.67543682
400;114;2.25;400;20.21;100;4.68;0.25;8800;7.735930931
400;133;1.48;300;7.42;100;5.79;-0.75;8800;3.069939563
200;800;5.43;200;5.43;600;39.16;0;17600;4.064668022
320;800;4.5;200;10.84;600;10.42;0.75;6400;0.219974821
1000;286;6.79;750;10.26;250;6.79;0.5;14000;4.02663832
700;467;12.6;700;48.26;175;12.6;0.25;15400;7.159568182
1000;1000;18;250;18;750;51.71;0;12000;0.912026302
450;900;4.32;225;18;900;42.16;0;21600;2.103676404
900;225;7.71;675;24.16;225;14.68;-0.75;36000;6.389556628
600;300;2.88;150;4.82;600;43.58;0.75;15600;2.732093704
800;267;9.29;600;32.53;200;9.29;-0.5;25600;10.68462153
1000;286;5.62;250;7.11;1000;68.95;0;24000;3.413927292
150;600;2.88;450;29.37;150;4.26;-0.75;19200;5.834102315
267;800;2.67;200;10.11;800;8;-1;20800;1.215671344
400;160;1.33;100;2.11;300;6.32;0.25;7200;0.504623121
400;800;2.97;200;5.68;600;39.16;0.25;8000;1.087248467
175;700;28;525;28;175;28;-1;11200;1.741806305
250;1000;4.19;250;13.55;750;7.5;-0.5;30000;1.236804769
400;267;1.33;300;14.05;100;4.32;-0.5;5600;3.699788416
800;267;4.5;200;10.11;800;64;0.5;22400;3.218500902
600;900;7.71;225;9.71;900;35.53;-0.25;36000;3.175332729
300;200;12;225;12;75;12;-1;10200;2.613810565
400;400;3.43;400;23.16;100;4.68;-0.75;12000;4.796924703
300;150;3.48;225;11.37;75;5.45;-0.5;600;0.880386538
500;167;20;125;20;375;20;-0.25;8000;1.291717301
700;467;4.75;175;10.13;525;40.07;1;18200;1.636099652
150;300;5.4;75;5.72;300;15.16;0.75;12000;2.078604143
167;500;4.29;500;38.16;125;10;0.25;15000;5.769013516
286;1000;3.71;750;7.5;250;12.63;0.75;40000;1.908292397
800;229;2.97;200;4.95;600;6;-0.75;17600;0.733870433
240;600;3.38;150;7.58;600;32.53;0;9600;2.385686189
1000;400;18;750;35.13;250;18;1;12000;3.138825683
100;400;7.2;100;7.2;400;24.63;0.5;15200;3.256711262
400;133;1.92;100;7.63;300;22.89;0.25;15200;2.645232358
1000;333;40;250;40;750;40;0;22000;1.373149006
500;1000;5.62;250;10.79;750;37.89;0.25;28000;2.182059565
800;320;9.29;800;19.79;200;16;-0.75;8000;1.423796808
400;400;4.65;400;27.58;100;5.05;-0.25;10400;10.67010069
257;900;3.77;900;22.26;225;3.77;1;34200;4.310488669
250;500;1.67;375;30;125;6.78;-1;19000;4.612840097
400;114;4.65;100;4.65;400;6.95;-0.25;9600;0.739548487
800;200;14.4;800;43.37;200;16;-0.25;12800;11.1468665
800;320;2.97;200;12.32;600;6;-0.75;28800;1.057136185
700;233;2.6;175;14;525;9.12;0.75;5600;0.260911702
700;280;2.93;175;2.93;700;19.89;0.25;8400;0.459452982
400;1000;6.79;250;15.39;750;7.5;0;8000;0.377632823
600;200;24;450;29.37;150;24;0.5;8400;3.075499573
200;400;3.43;400;18.74;100;3.43;-0.75;3200;1.012693244
400;400;1.92;100;1.92;300;24;-0.5;11200;3.671722417
267;800;5.43;200;8.63;600;10.42;0;11200;0.555098714
250;1000;18;250;18;750;18;0.25;38000;1.406923626
900;300;16.2;900;58.74;225;16.34;0.5;25200;5.413782031
700;467;3.36;525;30.39;175;9.49;-0.5;18200;7.523673548
267;800;5.43;200;8.63;800;19.79;-0.75;9600;1.351305778
1000;250;8.57;1000;57.89;250;8.95;-0.5;38000;14.48388537
500;1000;11.61;250;11.61;750;37.89;0.75;12000;0.684664122
280;700;28;525;28;175;28;0.25;18200;2.529039838
240;600;2;150;4.82;600;14.84;-0.25;13200;1.579537599
500;500;20;375;20;125;20;0.25;6000;3.726411072
900;600;7.71;225;7.71;675;29.13;-0.25;3600;0.263564537
800;400;6.86;200;13.05;800;61.05;-1;11200;2.191223827
800;400;9.29;200;15.26;600;30.32;0.75;6400;0.386528685
350;700;2.33;175;8.84;525;30.39;0.25;7000;0.832005736
467;700;6;175;7.55;700;17.32;0.5;1400;0.077634399
200;500;2.09;375;30;125;6.78;1;18000;3.788215497
1000;250;4.19;250;17.24;750;43.42;-1;4000;0.591650107
900;300;3;675;16.7;225;16.34;0.25;27000;3.950604122
800;800;14.4;200;14.4;600;30.32;0.5;20800;1.108862091
1000;286;5.62;1000;61.58;250;9.87;0;8000;10.92912508
